,branch,variable-name,type
3152,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Capacity Credit,output
3153,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Endogenous Capacity,output
3154,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Merit Order,output
3155,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,First Simulation Year,output
3156,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Historical Production,output
3157,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Process Efficiency,output
3158,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Outputs by Output Fuel,output
3159,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Outputs by Feedstock Fuel,output
3160,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Inputs,output
3161,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Capacity,output
3162,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Capacity Added,output
3163,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Capacity Retired,output
3164,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Efficiency,output
3165,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Actual Availability,output
3166,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Average Power Dispatched,output
3167,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Twenty Year GWP Direct At Point of Emissions,output
3168,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,One_Hundred Year GWP Direct At Point of Emissions,output
3169,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Five_Hundred Year GWP Direct At Point of Emissions,output
3170,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,One_Hundred Year GWP Direct and Indirect Allocated to Demands,output
3171,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,One_Hundred Year GWP Indirect Allocated to Demands,output
3172,Transformation\Electricity generation\Processes\Mesquite Generating Station Block 1,Pollutant Loadings,output
3173,Transformation\Electricity generation\Processes\Solar,Dispatch Rule,output
3174,Transformation\Electricity generation\Processes\Solar,Exogenous Capacity,output
3175,Transformation\Electricity generation\Processes\Solar,Maximum Availability,output
3176,Transformation\Electricity generation\Processes\Solar,Capacity Credit,output
3177,Transformation\Electricity generation\Processes\Solar,Endogenous Capacity,output
3178,Transformation\Electricity generation\Processes\Solar,Merit Order,output
3179,Transformation\Electricity generation\Processes\Solar,First Simulation Year,output
3180,Transformation\Electricity generation\Processes\Solar,Historical Production,output
3181,Transformation\Electricity generation\Processes\Solar,Process Efficiency,output
3182,Transformation\Electricity generation\Processes\Solar,Outputs by Output Fuel,output
3183,Transformation\Electricity generation\Processes\Solar,Outputs by Feedstock Fuel,output
3184,Transformation\Electricity generation\Processes\Solar,Inputs,output
3185,Transformation\Electricity generation\Processes\Solar,Capacity,output
3186,Transformation\Electricity generation\Processes\Solar,Capacity Added,output
3187,Transformation\Electricity generation\Processes\Solar,Capacity Retired,output
3188,Transformation\Electricity generation\Processes\Solar,Efficiency,output
3189,Transformation\Electricity generation\Processes\Solar,Actual Availability,output
3190,Transformation\Electricity generation\Processes\Solar,Average Power Dispatched,output
3191,Transformation\Electricity generation\Processes\Solar,Twenty Year GWP Direct At Point of Emissions,output
3192,Transformation\Electricity generation\Processes\Solar,One_Hundred Year GWP Direct At Point of Emissions,output
3193,Transformation\Electricity generation\Processes\Solar,Five_Hundred Year GWP Direct At Point of Emissions,output
3194,Transformation\Electricity generation\Processes\Solar,One_Hundred Year GWP Direct and Indirect Allocated to Demands,output
3195,Transformation\Electricity generation\Processes\Solar,One_Hundred Year GWP Indirect Allocated to Demands,output
3196,Transformation\Electricity generation\Processes\Solar,Pollutant Loadings,output
3197,Transformation\Electricity generation\Processes\Wind,Dispatch Rule,output
3198,Transformation\Electricity generation\Processes\Wind,Exogenous Capacity,output
3199,Transformation\Electricity generation\Processes\Wind,Maximum Availability,output
3200,Transformation\Electricity generation\Processes\Wind,Capacity Credit,output
3201,Transformation\Electricity generation\Processes\Wind,Endogenous Capacity,output
3202,Transformation\Electricity generation\Processes\Wind,Merit Order,output
3203,Transformation\Electricity generation\Processes\Wind,First Simulation Year,output
3204,Transformation\Electricity generation\Processes\Wind,Historical Production,output
3205,Transformation\Electricity generation\Processes\Wind,Process Efficiency,output
3206,Transformation\Electricity generation\Processes\Wind,Outputs by Output Fuel,output
3207,Transformation\Electricity generation\Processes\Wind,Outputs by Feedstock Fuel,output
3208,Transformation\Electricity generation\Processes\Wind,Inputs,output
3209,Transformation\Electricity generation\Processes\Wind,Capacity,output
3210,Transformation\Electricity generation\Processes\Wind,Capacity Added,output
3211,Transformation\Electricity generation\Processes\Wind,Capacity Retired,output
3212,Transformation\Electricity generation\Processes\Wind,Efficiency,output
3213,Transformation\Electricity generation\Processes\Wind,Actual Availability,output
3214,Transformation\Electricity generation\Processes\Wind,Average Power Dispatched,output
3215,Transformation\Electricity generation\Processes\Wind,Twenty Year GWP Direct At Point of Emissions,output
3216,Transformation\Electricity generation\Processes\Wind,One_Hundred Year GWP Direct At Point of Emissions,output
3217,Transformation\Electricity generation\Processes\Wind,Five_Hundred Year GWP Direct At Point of Emissions,output
3218,Transformation\Electricity generation\Processes\Wind,One_Hundred Year GWP Direct and Indirect Allocated to Demands,output
3219,Transformation\Electricity generation\Processes\Wind,One_Hundred Year GWP Indirect Allocated to Demands,output
3220,Transformation\Electricity generation\Processes\Wind,Pollutant Loadings,output
3221,Resources,Indigenous Production,output
3222,Resources,Primary Requirements,output
3223,Resources,Imports,output
3224,Resources,Exports,output
3225,Resources,Reserves,output
3226,Resources,Self-sufficiency,output
3227,Resources\Primary,Indigenous Production,output
3228,Resources\Primary,Primary Requirements,output
3229,Resources\Primary,Imports,output
3230,Resources\Primary,Exports,output
3231,Resources\Primary,Reserves,output
3232,Resources\Primary,Self-sufficiency,output
3233,Resources\Primary\Hydro,Yield,output
3234,Resources\Primary\Hydro,Indigenous Production,output
3235,Resources\Primary\Hydro,Primary Requirements,output
3236,Resources\Primary\Hydro,Imports,output
3237,Resources\Primary\Hydro,Exports,output
3238,Resources\Primary\Hydro,Reserves,output
3239,Resources\Primary\Hydro,Self-sufficiency,output
3240,Resources\Primary\Coal Sub bituminous,Indigenous Production,output
3241,Resources\Primary\Coal Sub bituminous,Primary Requirements,output
3242,Resources\Primary\Coal Sub bituminous,Imports,output
3243,Resources\Primary\Coal Sub bituminous,Exports,output
3244,Resources\Primary\Coal Sub bituminous,Reserves,output
3245,Resources\Primary\Coal Sub bituminous,Self-sufficiency,output
3246,Resources\Primary\Nuclear,Indigenous Production,output
3247,Resources\Primary\Nuclear,Primary Requirements,output
3248,Resources\Primary\Nuclear,Imports,output
3249,Resources\Primary\Nuclear,Exports,output
3250,Resources\Primary\Nuclear,Reserves,output
3251,Resources\Primary\Nuclear,Self-sufficiency,output
3252,Resources\Primary\Solar,Yield,output
3253,Resources\Primary\Solar,Indigenous Production,output
3254,Resources\Primary\Solar,Primary Requirements,output
3255,Resources\Primary\Solar,Imports,output
3256,Resources\Primary\Solar,Exports,output
3257,Resources\Primary\Solar,Reserves,output
3258,Resources\Primary\Solar,Self-sufficiency,output
3259,Resources\Primary\Wind,Yield,output
3260,Resources\Primary\Wind,Indigenous Production,output
3261,Resources\Primary\Wind,Primary Requirements,output
3262,Resources\Primary\Wind,Imports,output
3263,Resources\Primary\Wind,Exports,output
3264,Resources\Primary\Wind,Reserves,output
3265,Resources\Primary\Wind,Self-sufficiency,output
3266,Resources\Primary\Coal Unspecified,Indigenous Production,output
3267,Resources\Primary\Coal Unspecified,Primary Requirements,output
3268,Resources\Primary\Coal Unspecified,Imports,output
3269,Resources\Primary\Coal Unspecified,Exports,output
3270,Resources\Primary\Coal Unspecified,Reserves,output
3271,Resources\Primary\Coal Unspecified,Self-sufficiency,output
3272,Resources\Primary\Coal Bituminous,Indigenous Production,output
3273,Resources\Primary\Coal Bituminous,Primary Requirements,output
3274,Resources\Primary\Coal Bituminous,Imports,output
3275,Resources\Primary\Coal Bituminous,Exports,output
3276,Resources\Primary\Coal Bituminous,Reserves,output
3277,Resources\Primary\Coal Bituminous,Self-sufficiency,output
3278,Resources\Primary\Natural Gas,Indigenous Production,output
3279,Resources\Primary\Natural Gas,Primary Requirements,output
3280,Resources\Primary\Natural Gas,Imports,output
